ensgid	probeid	affy_hg_u133a	enstid	refseqid	entrezid	interpro	keggid	hgncid	genesym	genename	genedesc	goid	gcprc	nccnts
ENSG00000008118	ENSG00000008118	215161_at|217128_s_at	215161_at|217128_s_at	ENST00000651530|ENST00000009105|ENST00000361322|ENST00000494990	NM_020439	57172	IPR000719|IPR008271|IPR011009|IPR017441		HGNC:14585	CAMK1G	CAMK1G	calcium/calmodulin dependent protein kinase IG [Source:HGNC Symbol;Acc:HGNC:14585]	GO:0005524 (ATP binding)|GO:0006468 (protein phosphorylation)|GO:0004672 (protein kinase activity)|GO:0005737 (cytoplasm)|GO:0016020 (membrane)|GO:0000166 (nucleotide binding)|GO:0004674 (protein serine/threonine kinase activity)|GO:0016301 (kinase activity)|GO:0016740 (transferase activity)|GO:0016310 (phosphorylation)|GO:0005794 (Golgi apparatus)|GO:0005886 (plasma membrane)|GO:0003824 (catalytic activity)|GO:0008152 (metabolic process)|GO:0000139 (Golgi membrane)|GO:0005516 (calmodulin binding)|GO:0004683 (calmodulin-dependent protein kinase activity)|GO:0005954 (calcium- and calmodulin-dependent protein kinase complex)|GO:0012505 (endomembrane system)|GO:0043005 (neuron projection)	47.01	
ENSG00000008735	ENSG00000008735	205050_s_at|208603_s_at	205050_s_at|208603_s_at	ENST00000329492|ENST00000008876	NM_012324	23542	IPR001452|IPR006020|IPR011993|IPR035637		HGNC:6883	MAPK8IP2	MAPK8IP2	mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]	GO:0005515 (protein binding)|GO:0005737 (cytoplasm)|GO:0019901 (protein kinase binding)|GO:0001540 (amyloid-beta binding)|GO:0005198 (structural molecule activity)|GO:0048813 (dendrite morphogenesis)|GO:0019894 (kinesin binding)|GO:0060079 (excitatory postsynaptic potential)|GO:0046328 (regulation of JNK cascade)|GO:0010469 (regulation of signaling receptor activity)|GO:0007172 (signal complex assembly)|GO:2001234 (negative regulation of apoptotic signaling pathway)|GO:0001662 (behavioral fear response)|GO:0035176 (social behavior)|GO:0014069 (postsynaptic density)|GO:0051966 (regulation of synaptic transmission, glutamatergic)|GO:2000310 (regulation of NMDA receptor activity)|GO:2000311 (regulation of AMPA receptor activity)|GO:0005078 (MAP-kinase scaffold activity)|GO:0044877 (protein-containing complex binding)|GO:0007254 (JNK cascade)|GO:0007617 (mating behavior)|GO:0032874 (positive regulation of stress-activated MAPK cascade)|GO:0046958 (nonassociative learning)|GO:0032991 (protein-containing complex)|GO:0043025 (neuronal cell body)	62.89	
ENSG00000010322	ENSG00000010322	201591_s_at	201591_s_at	ENST00000479054|ENST00000489895|ENST00000345716	NM_007184	11188	IPR001611|IPR001683|IPR032675|IPR036871|IPR037904	unavailable	HGNC:18006	NISCH	NISCH	nischarin [Source:HGNC Symbol;Acc:HGNC:18006]	GO:0005515 (protein binding)|GO:0035091 (phosphatidylinositol binding)|GO:0005178 (integrin binding)|GO:0005737 (cytoplasm)|GO:0016020 (membrane)|GO:0005886 (plasma membrane)|GO:0006915 (apoptotic process)|GO:0042802 (identical protein binding)|GO:0005768 (endosome)|GO:0005769 (early endosome)|GO:0019901 (protein kinase binding)|GO:0055037 (recycling endosome)|GO:0005829 (cytosol)|GO:0006006 (glucose metabolic process)|GO:0008217 (regulation of blood pressure)|GO:0016601 (Rac protein signal transduction)|GO:0030036 (actin cytoskeleton organization)|GO:0030336 (negative regulation of cell migration)|GO:0032228 (regulation of synaptic transmission, GABAergic)|GO:0048243 (norepinephrine secretion)	53.28	-1.0
ENSG00000010438	ENSG00000010438	207463_x_at|213421_x_at	207463_x_at|213421_x_at	ENST00000361005|ENST00000468152|ENST00000457896|ENST00000379405|ENST00000477653|ENST00000429677|ENST00000342836	NM_007343|NM_002771|NM_001197098|NM_001197097	5646	IPR001254|IPR001314|IPR009003|IPR018114		HGNC:9486	PRSS3	PRSS3	serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]	GO:0006508 (proteolysis)|GO:0004252 (serine-type endopeptidase activity)|GO:0046872 (metal ion binding)|GO:0016787 (hydrolase activity)|GO:0008233 (peptidase activity)|GO:0005576 (extracellular region)|GO:0005615 (extracellular space)|GO:0008236 (serine-type peptidase activity)|GO:0005509 (calcium ion binding)|GO:0005515 (protein binding)|GO:0043312 (neutrophil degranulation)|GO:1904724 (tertiary granule lumen)|GO:0009235 (cobalamin metabolic process)|GO:0007586 (digestion)|GO:0019730 (antimicrobial humoral response)|GO:0043542 (endothelial cell migration)|GO:0031638 (zymogen activation)	42.84	
ENSG00000011304	ENSG00000011304	202189_x_at|211270_x_at|211271_x_at|212015_x_at|212016_s_at|216306_x_at	202189_x_at|211270_x_at|211271_x_at|212015_x_at|212016_s_at|216306_x_at	ENST00000356948|ENST00000635647|ENST00000349038|ENST00000586944|ENST00000394601|ENST00000350092|ENST00000585856|ENST00000627714|ENST00000621737|ENST00000585932	NM_002819|NM_031991|NM_031990	5725	IPR000504|IPR006536|IPR012677|IPR021790|IPR034798|IPR035000|IPR035001|IPR035979		HGNC:9583	PTBP1	PTBP1	polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]	GO:0005634 (nucleus)|GO:0003723 (RNA binding)|GO:0003676 (nucleic acid binding)|GO:0006397 (mRNA processing)|GO:0008380 (RNA splicing)|GO:0016020 (membrane)|GO:0005515 (protein binding)|GO:0005654 (nucleoplasm)|GO:0070062 (extracellular exosome)|GO:0000381 (regulation of alternative mRNA splicing, via spliceosome)|GO:0075522 (IRES-dependent viral translational initiation)|GO:0048025 (negative regulation of mRNA splicing, via spliceosome)|GO:0005730 (nucleolus)|GO:0000398 (mRNA splicing, via spliceosome)|GO:0008543 (fibroblast growth factor receptor signaling pathway)|GO:0016070 (RNA metabolic process)|GO:0036002 (pre-mRNA binding)|GO:0033119 (negative regulation of RNA splicing)|GO:0035307 (positive regulation of protein dephosphorylation)|GO:0070886 (positive regulation of calcineurin-NFAT signaling cascade)|GO:0008187 (poly-pyrimidine tract binding)|GO:0051148 (negative regulation of muscle cell differentiation)	61.17	
ENSG00000014641	ENSG00000014641	200978_at	200978_at	ENST00000233114|ENST00000409908|ENST00000409476|ENST00000432309|ENST00000495083|ENST00000539945|ENST00000544381	NM_001316374|NM_005917|NM_001199111|NM_001199112	4190	IPR001236|IPR001252|IPR001557|IPR010945|IPR011274|IPR015955|IPR022383|IPR036291	00020+1.1.1.37|00620+1.1.1.37|00630+1.1.1.37|00710+1.1.1.37|00720+1.1.1.37|00680+1.1.1.37|00270+1.1.1.37	HGNC:6970	MDH1	MDH1	malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970]	GO:0005975 (carbohydrate metabolic process)|GO:0055114 (oxidation-reduction process)|GO:0003824 (catalytic activity)|GO:0016491 (oxidoreductase activity)|GO:0016615 (malate dehydrogenase activity)|GO:0006108 (malate metabolic process)|GO:0016616 (oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor)|GO:0019752 (carboxylic acid metabolic process)|GO:0030060 (L-malate dehydrogenase activity)|GO:0005737 (cytoplasm)|GO:0006099 (tricarboxylic acid cycle)|GO:0005515 (protein binding)|GO:0005615 (extracellular space)|GO:0005829 (cytosol)|GO:0070062 (extracellular exosome)|GO:0006094 (gluconeogenesis)|GO:0006734 (NADH metabolic process)|GO:0004470 (malic enzyme activity)|GO:0047860 (diiodophenylpyruvate reductase activity)|GO:0006107 (oxaloacetate metabolic process)|GO:0051287 (NAD binding)|GO:0019674 (NAD metabolic process)	38.05	-1.0
ENSG00000019505	ENSG00000019505	221859_at	221859_at	ENST00000020926	NM_001247987|NM_020826	57586	IPR000008|IPR028692|IPR035892	unavailable	HGNC:14962	SYT13	SYT13	synaptotagmin 13 [Source:HGNC Symbol;Acc:HGNC:14962]	GO:0016020 (membrane)|GO:0016021 (integral component of membrane)|GO:0043231 (intracellular membrane-bounded organelle)|GO:0005886 (plasma membrane)|GO:0005509 (calcium ion binding)|GO:0000149 (SNARE binding)|GO:0005544 (calcium-dependent phospholipid binding)|GO:0016192 (vesicle-mediated transport)|GO:0019905 (syntaxin binding)|GO:0030276 (clathrin binding)|GO:0001786 (phosphatidylserine binding)|GO:0014059 (regulation of dopamine secretion)|GO:0017156 (calcium ion regulated exocytosis)|GO:0017158 (regulation of calcium ion-dependent exocytosis)|GO:0071277 (cellular response to calcium ion)|GO:0070382 (exocytic vesicle)|GO:0030133 (transport vesicle)|GO:0005887 (integral component of plasma membrane)	46.29	-1.0
ENSG00000020129	ENSG00000020129	209556_at|209557_s_at	209556_at|209557_s_at	ENST00000373253|ENST00000356090|ENST00000373243	NM_001014841|NM_001014839|NM_014284	23154	IPR008709|IPR016024		HGNC:17597	NCDN	NCDN	neurochondrin [Source:HGNC Symbol;Acc:HGNC:17597]	GO:0005737 (cytoplasm)|GO:0016020 (membrane)|GO:0005829 (cytosol)|GO:0042995 (cell projection)|GO:0005515 (protein binding)|GO:0030425 (dendrite)|GO:0031175 (neuron projection development)|GO:0043025 (neuronal cell body)|GO:0045453 (bone resorption)|GO:0048168 (regulation of neuronal synaptic plasticity)|GO:0043005 (neuron projection)	57.71	
ENSG00000021645	ENSG00000021645	205795_at|215020_at|215021_s_at	205795_at|215020_at|215021_s_at	ENST00000635466|ENST00000554719|ENST00000557594|ENST00000281127|ENST00000428277|ENST00000555387|ENST00000556003|ENST00000634499|ENST00000554738	NM_001330195|NM_004796|NM_001272020|NM_138970|NM_001105250	9369	IPR000152|IPR000742|IPR001791|IPR003585|IPR013320|IPR027789|IPR037440		HGNC:8010	NRXN3	NRXN3	neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]	GO:0016021 (integral component of membrane)|GO:0016020 (membrane)|GO:0098793 (presynapse)|GO:0005246 (calcium channel regulator activity)|GO:0007268 (chemical synaptic transmission)|GO:0007269 (neurotransmitter secretion)|GO:0007416 (synapse assembly)|GO:2000300 (regulation of synaptic vesicle exocytosis)|GO:0032991 (protein-containing complex)|GO:0098982 (GABA-ergic synapse)|GO:0046872 (metal ion binding)|GO:0007155 (cell adhesion)|GO:0005886 (plasma membrane)|GO:0005887 (integral component of plasma membrane)|GO:0038023 (signaling receptor activity)|GO:0007411 (axon guidance)|GO:0050839 (cell adhesion molecule binding)|GO:0007612 (learning)|GO:0035176 (social behavior)|GO:0097109 (neuroligin family protein binding)|GO:0007158 (neuron cell-cell adhesion)|GO:0030534 (adult behavior)|GO:0071625 (vocalization behavior)|GO:0001525 (angiogenesis)|GO:0007165 (signal transduction)|GO:0004888 (transmembrane signaling receptor activity)	39.46	
ENSG00000022355	ENSG00000022355	206678_at	206678_at	ENST00000638112|ENST00000023897|ENST00000393943|ENST00000428797|ENST00000637044|ENST00000636340|ENST00000437025|ENST00000636573|ENST00000638159|ENST00000637827|ENST00000635880|ENST00000636408	NM_000806|NM_001127644|NM_001127643|NM_001127645|NM_001127648	2554	IPR001390|IPR005431|IPR006028|IPR006029|IPR006201|IPR006202|IPR018000|IPR036719|IPR036734	unavailable	HGNC:4075	GABRA1	GABRA1	gamma-aminobutyric acid type A receptor alpha1 subunit [Source:HGNC Symbol;Acc:HGNC:4075]	GO:0016021 (integral component of membrane)|GO:0016020 (membrane)|GO:0006811 (ion transport)|GO:0004890 (GABA-A receptor activity)|GO:0005216 (ion channel activity)|GO:0006821 (chloride transport)|GO:0004888 (transmembrane signaling receptor activity)|GO:0007214 (gamma-aminobutyric acid signaling pathway)|GO:0034220 (ion transmembrane transport)|GO:0005230 (extracellular ligand-gated ion channel activity)|GO:0005886 (plasma membrane)|GO:0030054 (cell junction)|GO:0031410 (cytoplasmic vesicle)|GO:0045202 (synapse)|GO:0045211 (postsynaptic membrane)|GO:0030659 (cytoplasmic vesicle membrane)|GO:0005254 (chloride channel activity)|GO:0034707 (chloride channel complex)|GO:0007268 (chemical synaptic transmission)|GO:0043005 (neuron projection)|GO:0007165 (signal transduction)|GO:0005887 (integral component of plasma membrane)|GO:1902476 (chloride transmembrane transport)|GO:0042391 (regulation of membrane potential)|GO:0050877 (nervous system process)|GO:1902711 (GABA-A receptor complex)|GO:0098794 (postsynapse)|GO:1904862 (inhibitory synapse assembly)|GO:1904315 (transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential)|GO:0008144 (drug binding)|GO:0008503 (benzodiazepine receptor activity)|GO:0016917 (GABA receptor activity)|GO:0022851 (GABA-gated chloride ion channel activity)|GO:0005237 (inhibitory extracellular ligand-gated ion channel activity)|GO:0051932 (synaptic transmission, GABAergic)|GO:0060078 (regulation of postsynaptic membrane potential)|GO:0032590 (dendrite membrane)|GO:1902710 (GABA receptor complex)|GO:0071420 (cellular response to histamine)|GO:0098982 (GABA-ergic synapse)|GO:0099060 (integral component of postsynaptic specialization membrane)	34.99	-1.0
ENSG00000026025	ENSG00000026025	201426_s_at	201426_s_at	ENST00000544301|ENST00000224237|ENST00000487938|ENST00000469543|ENST00000421459|ENST00000637053|ENST00000495528	NM_003380	7431	IPR001664|IPR006821|IPR018039|IPR027699|IPR039008	unavailable	HGNC:12692	VIM	VIM	vimentin [Source:HGNC Symbol;Acc:HGNC:12692]	GO:0005198 (structural molecule activity)|GO:0005882 (intermediate filament)|GO:0005737 (cytoplasm)|GO:0005634 (nucleus)|GO:0005829 (cytosol)|GO:0005856 (cytoskeleton)|GO:0005515 (protein binding)|GO:0045727 (positive regulation of translation)|GO:0005925 (focal adhesion)|GO:0005777 (peroxisome)|GO:0042802 (identical protein binding)|GO:0005200 (structural constituent of cytoskeleton)|GO:0070062 (extracellular exosome)|GO:0071222 (cellular response to lipopolysaccharide)|GO:0016032 (viral process)|GO:1990904 (ribonucleoprotein complex)|GO:0019904 (protein domain specific binding)|GO:0016363 (nuclear matrix)|GO:0019221 (cytokine-mediated signaling pathway)|GO:0097110 (scaffold protein binding)|GO:0030049 (muscle filament sliding)|GO:0003725 (double-stranded RNA binding)|GO:0071225 (cellular response to muramyl dipeptide)|GO:0005844 (polysome)|GO:0032967 (positive regulation of collagen biosynthetic process)|GO:0005212 (structural constituent of eye lens)|GO:1990254 (keratin filament binding)|GO:0010628 (positive regulation of gene expression)|GO:0010977 (negative regulation of neuron projection development)|GO:0014002 (astrocyte development)|GO:0043488 (regulation of mRNA stability)|GO:0045103 (intermediate filament-based process)|GO:0045109 (intermediate filament organization)|GO:0060020 (Bergmann glial cell differentiation)|GO:0060395 (SMAD protein signal transduction)|GO:0070307 (lens fiber cell development)|GO:0071346 (cellular response to interferon-gamma)|GO:0005886 (plasma membrane)|GO:0031252 (cell leading edge)|GO:0042995 (cell projection)|GO:0043005 (neuron projection)|GO:0045335 (phagocytic vesicle)	46.3	-1.0
